species,year,pounds,commonname,sciname,comname,orderyear,ton
311,1971,1,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1972,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1973,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1974,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1975,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1976,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1977,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1978,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1979,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1980,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1981,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1982,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1983,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1984,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1985,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1986,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1987,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1988,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1989,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1990,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1991,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1992,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1993,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1994,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1995,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1996,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1997,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1998,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,1999,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,2000,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,2001,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,2002,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,2003,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,2004,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,2005,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,2006,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,2007,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,2008,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,2009,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
311,2010,0,Kokanee,Oncorhynchus nerka,Kokanee,1971,0
611,1971,16,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1972,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1973,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1974,2,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1975,1,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1976,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1977,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1978,1,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1979,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1980,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1981,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1982,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1983,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1984,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1985,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1986,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1987,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1988,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1989,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1990,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1991,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1992,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1993,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1994,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1995,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1996,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1997,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1998,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,1999,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,2000,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,2001,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,2002,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,2003,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,2004,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,2005,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,2006,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,2007,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,2008,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,2009,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
611,2010,0,Crappies,Pomoxis spp.,Crappies,1971.85,0
306,1971,133,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1972,51,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1973,36,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1974,13,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1975,15,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1976,2,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1977,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1978,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1979,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1980,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1981,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1982,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1983,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1984,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1985,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1986,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1987,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1988,1,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1989,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1990,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1991,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1992,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1993,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1994,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1995,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1996,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1997,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1998,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,1999,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,2000,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,2001,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,2002,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,2003,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,2004,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,2005,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,2006,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,2007,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,2008,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,2009,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
306,2010,0,Brook trout,Salvelinus fontinalis,Brooktrout,1971.99203187251,0
101,1971,580,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1972,294,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1973,153,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1974,27,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1975,23,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1976,24,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1977,4,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1978,2,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1979,3,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1980,2,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1981,8,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1982,18,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1983,31,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1984,6,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1985,2,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1986,12,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1987,40,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1988,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1989,1,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1990,1,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1991,5,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1992,4,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1993,4,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1994,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1995,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1996,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1997,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1998,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,1999,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,2000,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,2001,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,2002,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,2003,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,2004,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,2005,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,2006,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,2007,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,2008,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,2009,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
101,2010,0,Lake sturgeon,Acipenser fulvescens,Lakesturgeon,1973.29742765273,0
138,1971,0,Gar,,Gar,1974,0
138,1972,0,Gar,,Gar,1974,0
138,1973,0,Gar,,Gar,1974,0
138,1974,8,Gar,,Gar,1974,0
138,1975,0,Gar,,Gar,1974,0
138,1976,0,Gar,,Gar,1974,0
138,1977,0,Gar,,Gar,1974,0
138,1978,0,Gar,,Gar,1974,0
138,1979,0,Gar,,Gar,1974,0
138,1980,0,Gar,,Gar,1974,0
138,1981,0,Gar,,Gar,1974,0
138,1982,0,Gar,,Gar,1974,0
138,1983,0,Gar,,Gar,1974,0
138,1984,0,Gar,,Gar,1974,0
138,1985,0,Gar,,Gar,1974,0
138,1986,0,Gar,,Gar,1974,0
138,1987,0,Gar,,Gar,1974,0
138,1988,0,Gar,,Gar,1974,0
138,1989,0,Gar,,Gar,1974,0
138,1990,0,Gar,,Gar,1974,0
138,1991,0,Gar,,Gar,1974,0
138,1992,0,Gar,,Gar,1974,0
138,1993,0,Gar,,Gar,1974,0
138,1994,0,Gar,,Gar,1974,0
138,1995,0,Gar,,Gar,1974,0
138,1996,0,Gar,,Gar,1974,0
138,1997,0,Gar,,Gar,1974,0
138,1998,0,Gar,,Gar,1974,0
138,1999,0,Gar,,Gar,1974,0
138,2000,0,Gar,,Gar,1974,0
138,2001,0,Gar,,Gar,1974,0
138,2002,0,Gar,,Gar,1974,0
138,2003,0,Gar,,Gar,1974,0
138,2004,0,Gar,,Gar,1974,0
138,2005,0,Gar,,Gar,1974,0
138,2006,0,Gar,,Gar,1974,0
138,2007,0,Gar,,Gar,1974,0
138,2008,0,Gar,,Gar,1974,0
138,2009,0,Gar,,Gar,1974,0
138,2010,0,Gar,,Gar,1974,0
110,1971,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1972,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1973,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1974,40,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1975,31,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1976,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1977,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1978,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1979,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1980,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1981,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1982,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1983,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1984,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1985,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1986,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1987,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1988,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1989,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1990,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1991,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1992,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1993,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1994,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1995,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1996,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1997,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1998,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,1999,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,2000,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,2001,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,2002,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,2003,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,2004,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,2005,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,2006,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,2007,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,2008,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,2009,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
110,2010,0,Mooneye,Hiodon tergisus,Mooneye,1974.43661971831,0
105,1971,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1972,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1973,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1974,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1975,18,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1976,25,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1977,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1978,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1979,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1980,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1981,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1982,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1983,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1984,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1985,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1986,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1987,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1988,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1989,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1990,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1991,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1992,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1993,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1994,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1995,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1996,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1997,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1998,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,1999,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,2000,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,2001,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,2002,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,2003,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,2004,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,2005,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,2006,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,2007,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,2008,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,2009,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
105,2010,0,Bowfin,Amia calva,Bowfin,1975.58139534884,0
402,1971,2478510,Carp,Cyprinus carpio,Carp,1975.6530169384,1239
402,1972,1326172,Carp,Cyprinus carpio,Carp,1975.6530169384,663
402,1973,3211069,Carp,Cyprinus carpio,Carp,1975.6530169384,1606
402,1974,3205551,Carp,Cyprinus carpio,Carp,1975.6530169384,1603
402,1975,2880115,Carp,Cyprinus carpio,Carp,1975.6530169384,1440
402,1976,748775,Carp,Cyprinus carpio,Carp,1975.6530169384,374
402,1977,527846,Carp,Cyprinus carpio,Carp,1975.6530169384,264
402,1978,761847,Carp,Cyprinus carpio,Carp,1975.6530169384,381
402,1979,452115,Carp,Cyprinus carpio,Carp,1975.6530169384,226
402,1980,159517,Carp,Cyprinus carpio,Carp,1975.6530169384,80
402,1981,384965,Carp,Cyprinus carpio,Carp,1975.6530169384,192
402,1982,636419,Carp,Cyprinus carpio,Carp,1975.6530169384,318
402,1983,1043804,Carp,Cyprinus carpio,Carp,1975.6530169384,522
402,1984,1569324,Carp,Cyprinus carpio,Carp,1975.6530169384,785
402,1985,7616,Carp,Cyprinus carpio,Carp,1975.6530169384,4
402,1986,977,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,1987,822,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,1988,1641,Carp,Cyprinus carpio,Carp,1975.6530169384,1
402,1989,2486,Carp,Cyprinus carpio,Carp,1975.6530169384,1
402,1990,387,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,1991,993,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,1992,1963,Carp,Cyprinus carpio,Carp,1975.6530169384,1
402,1993,320,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,1994,0,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,1995,605,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,1996,0,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,1997,95,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,1998,90,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,1999,0,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,2000,0,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,2001,0,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,2002,0,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,2003,436,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,2004,0,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,2005,0,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,2006,0,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,2007,0,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,2008,444,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,2009,0,Carp,Cyprinus carpio,Carp,1975.6530169384,0
402,2010,0,Carp,Cyprinus carpio,Carp,1975.6530169384,0
308,1971,387,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1972,977,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1973,479,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1974,6,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1975,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1976,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1977,21,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1978,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1979,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1980,26,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1981,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1982,40,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1983,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1984,22,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1985,595,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1986,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1987,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1988,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1989,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1990,3,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1991,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1992,3,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1993,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1994,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1995,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1996,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1997,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1998,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,1999,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,2000,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,2001,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,2002,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,2003,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,2004,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,2005,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,2006,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,2007,104,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,2008,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,2009,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
308,2010,0,Siscowet (fat trout),Salvelinus namaycush siscowet,Siscowet(fattrout),1976.72024033045,0
113,1971,29369,Northern pike,Esox lucius,Northernpike,1976.76589230113,15
113,1972,24742,Northern pike,Esox lucius,Northernpike,1976.76589230113,12
113,1973,31303,Northern pike,Esox lucius,Northernpike,1976.76589230113,16
113,1974,22687,Northern pike,Esox lucius,Northernpike,1976.76589230113,11
113,1975,20061,Northern pike,Esox lucius,Northernpike,1976.76589230113,10
113,1976,15711,Northern pike,Esox lucius,Northernpike,1976.76589230113,8
113,1977,16295,Northern pike,Esox lucius,Northernpike,1976.76589230113,8
